word,sentence,label
case,"In the clinical trial, each case was monitored for side effects.",subject.n.06
case,A case of wine was delivered to the party.,case.n.10
case,"The old sailor was quite a character, a real case in every sense of the word.",character.n.05
case,It was a unique case of events that led to the unexpected discovery.,event.n.02
case,"In the print shop, each letter was kept in a specific compartment of the type case.",case.n.18
case,His lawyer presented a compelling case in court.,case.n.09
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,The window case needed repair after the storm.,casing.n.03
case,She embroidered a decorative case for her pillow.,case.n.19
case,"In the grammatical case of nominative, the noun is the subject of the sentence.",case.n.11
case,The snail retreated into its case for safety.,shell.n.08
case,He carried his instruments in a sturdy leather case.,case.n.05
case,"In the clinical trial, each case was monitored for side effects.",subject.n.06
case,His lawyer presented a compelling case in court.,case.n.09
case,The window case needed repair after the storm.,casing.n.03
case,"The old sailor was quite a character, a real case in every sense of the word.",character.n.05
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,A case of wine was delivered to the party.,case.n.10
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,He was in a melancholic case after hearing the news.,case.n.12
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,The window case needed repair after the storm.,casing.n.03
case,The window case needed repair after the storm.,casing.n.03
case,He carried his instruments in a sturdy leather case.,case.n.05
case,The typesetter chose a bold font case for the headline.,font.n.01
case,He was in a melancholic case after hearing the news.,case.n.12
case,He was in a melancholic case after hearing the news.,case.n.12
case,The cell was surrounded by a protective case.,sheath.n.02
case,The typesetter chose a bold font case for the headline.,font.n.01
case,The typesetter chose a bold font case for the headline.,font.n.01
case,"As a psychologist, she had a diverse case of clients.",case.n.06
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,She embroidered a decorative case for her pillow.,case.n.19
case,The cell was surrounded by a protective case.,sheath.n.02
case,The thief cased the jewelry store before robbing it.,case.v.01
case,He carried his instruments in a sturdy leather case.,case.n.05
case,He carried his instruments in a sturdy leather case.,case.n.05
case,The thief cased the jewelry store before robbing it.,case.v.01
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,It was a unique case of events that led to the unexpected discovery.,event.n.02
case,She embroidered a decorative case for her pillow.,case.n.19
case,"As a psychologist, she had a diverse case of clients.",case.n.06
case,"In this case, the strange lights turned out to be a weather balloon.",case.n.01
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,"In this case, the strange lights turned out to be a weather balloon.",case.n.01
case,His lawyer presented a compelling case in court.,case.n.09
case,"In the clinical trial, each case was monitored for side effects.",subject.n.06
case,She embroidered a decorative case for her pillow.,case.n.19
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,"As a psychologist, she had a diverse case of clients.",case.n.06
case,The unsolved case of the missing artifact intrigued the historian.,case.n.08
case,It was a unique case of events that led to the unexpected discovery.,event.n.02
case,The snail retreated into its case for safety.,shell.n.08
case,"In the clinical trial, each case was monitored for side effects.",subject.n.06
case,The cell was surrounded by a protective case.,sheath.n.02
case,His lawyer presented a compelling case in court.,case.n.09
case,The cell was surrounded by a protective case.,sheath.n.02
case,The window case needed repair after the storm.,casing.n.03
case,"In the grammatical case of nominative, the noun is the subject of the sentence.",case.n.11
case,It was a unique case of events that led to the unexpected discovery.,event.n.02
case,A case of wine was delivered to the party.,case.n.10
case,His lawyer presented a compelling case in court.,case.n.09
case,She embroidered a decorative case for her pillow.,case.n.19
case,He carried his instruments in a sturdy leather case.,case.n.05
case,The snail retreated into its case for safety.,shell.n.08
case,"In the clinical trial, each case was monitored for side effects.",subject.n.06
case,The cell was surrounded by a protective case.,sheath.n.02
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,The thief cased the jewelry store before robbing it.,case.v.01
case,The snail retreated into its case for safety.,shell.n.08
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,The thief cased the jewelry store before robbing it.,case.v.01
case,The detective examined the case thoroughly to understand the facts.,case.n.04
case,The ancient scroll was encased in a protective tube.,encase.v.01
case,The snail retreated into its case for safety.,shell.n.08
case,"In this case, the strange lights turned out to be a weather balloon.",case.n.01
case,The typesetter chose a bold font case for the headline.,font.n.01
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,The thief cased the jewelry store before robbing it.,case.v.01
case,"The old sailor was quite a character, a real case in every sense of the word.",character.n.05
case,The thief cased the jewelry store before robbing it.,case.v.01
case,It was a unique case of events that led to the unexpected discovery.,event.n.02
case,She embroidered a decorative case for her pillow.,case.n.19
case,"In the grammatical case of nominative, the noun is the subject of the sentence.",case.n.11
case,"In the clinical trial, each case was monitored for side effects.",subject.n.06
case,The thief cased the jewelry store before robbing it.,case.v.01
case,"In this case, the strange lights turned out to be a weather balloon.",case.n.01
case,The snail retreated into its case for safety.,shell.n.08
case,The detective examined the case thoroughly to understand the facts.,case.n.04
case,He was in a melancholic case after hearing the news.,case.n.12
case,"In this case, the strange lights turned out to be a weather balloon.",case.n.01
case,The ancient scroll was encased in a protective tube.,encase.v.01
case,"In the grammatical case of nominative, the noun is the subject of the sentence.",case.n.11
case,"In this case, the strange lights turned out to be a weather balloon.",case.n.01
case,He carried his instruments in a sturdy leather case.,case.n.05
case,The ancient scroll was encased in a protective tube.,encase.v.01
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,His lawyer presented a compelling case in court.,case.n.09
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,"In this case, the strange lights turned out to be a weather balloon.",case.n.01
case,He was in a melancholic case after hearing the news.,case.n.12
case,His lawyer presented a compelling case in court.,case.n.09
case,The detective examined the case thoroughly to understand the facts.,case.n.04
case,He was in a melancholic case after hearing the news.,case.n.12
case,"In the print shop, each letter was kept in a specific compartment of the type case.",case.n.18
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,The cell was surrounded by a protective case.,sheath.n.02
case,She embroidered a decorative case for her pillow.,case.n.19
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,The unsolved case of the missing artifact intrigued the historian.,case.n.08
case,"The old sailor was quite a character, a real case in every sense of the word.",character.n.05
case,She embroidered a decorative case for her pillow.,case.n.19
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,The ancient scroll was encased in a protective tube.,encase.v.01
case,The typesetter chose a bold font case for the headline.,font.n.01
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,The cell was surrounded by a protective case.,sheath.n.02
case,The typesetter chose a bold font case for the headline.,font.n.01
case,The cell was surrounded by a protective case.,sheath.n.02
case,The unsolved case of the missing artifact intrigued the historian.,case.n.08
case,The typesetter chose a bold font case for the headline.,font.n.01
case,The ancient scroll was encased in a protective tube.,encase.v.01
case,The museum displayed ancient artifacts in a glass case.,case.n.20
case,The window case needed repair after the storm.,casing.n.03
case,She embroidered a decorative case for her pillow.,case.n.19
case,The typesetter chose a bold font case for the headline.,font.n.01
case,A case of wine was delivered to the party.,case.n.10
case,The plaintiff filed a case against the company for patent infringement.,lawsuit.n.01
case,"In the clinical trial, each case was monitored for side effects.",subject.n.06
case,He carried his instruments in a sturdy leather case.,case.n.05
case,"In the grammatical case of nominative, the noun is the subject of the sentence.",case.n.11
case,He carried his instruments in a sturdy leather case.,case.n.05
case,The typesetter chose a bold font case for the headline.,font.n.01
case,A case of wine was delivered to the party.,case.n.10
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,"He owned a large farm in the country, far away from the bustling city.",country.n.04
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,This area of the country is known for its unique cultural heritage.,area.n.01
country,The country's population showed great resilience in the face of adversity.,nation.n.02
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The country's government passed new laws to improve national security.,state.n.04
country,The scenic beauty of the country's rural landscape attracted many tourists.,country.n.02
country,This area of the country is known for its unique cultural heritage.,area.n.01
